Ship to ID,Sold to ID,R12 Segment (Ship to ID),R12 Segment (Sold to ID),R13-24 Segment (Sold to ID),R25 - 36 Segment (Sold to ID),Sales Rep Name,Fleet Size,R12 Wallet Size (Aftermarket),Ship to Name,Sold to Name,Address,City,Zip Code,County State,HYG Preferred Brand,New Equip R36 Revenue,Used Equip R36 Revenue,Parts Revenue R12,Service Revenue R12 (Includes GM),Parts & Service Revenue R12,Rental Revenue R12,Allied Equipment Revenue R12,Revenue Rolling 12 Months - Aftermarket,Revenue Rolling 13 - 24 Months - Aftermarket,Revenue Rolling 25 - 36 Months - Aftermarket,Revevnue Rolling 25 -36 Months - AftermarketR12 Aftermarket Revenue Change,Dealer Branch,Industry Segment,Industry Description
AD0007783,BP0004645,P,D3,D3,P,1-Territory,,,COLLINS DRY WALL INC,COLLINS DRY WALL INC,3961 CHAPEL HILL COURT,BARGERSVILLE,46106,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$786 ,$0 ,($786),,,
AD0007866,BP0004645,P,D3,D3,P,1-Territory,,,COLLINS DRY WALL INC,COLLINS DRY WALL INC,6865 W. WHITELAND RD,BARGERSVILLE,46143,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$4,797 ",$0 ,"($4,797)",,,
AD0000991,BP0000896,P,P,P,D3,4-Territory,,,SWARTZ WAREHOUSE SERVICE,SWARTZ WAREHOUSE SERVICE,PO BOX 543,BARGERSVILLE,46106,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$174 ,$0 ,,,
AD0004669,BP0002357,D3,D3,D3,P,7-Territory,,,BRUNS-GUTZWILLERINC,BRUNS GUTZWILLER,308 S JOHN ST,BATESVILLE,47006,Ripley IN,,$0 ,$0 ,$67 ,$0 ,$67 ,$0 ,$0 ,$67 ,$608 ,$0 ,($541),,,
AD0004504,BP0000353,P,A1,A1,A1,1-Territory,,,HERITAGE CRYSTAL CLEAN,HERITAGE CRYSTAL CLEAN,4039 W COLUMBIA AVE,BATTLE CREEK,49015,Calhoun MI,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$4,360 ",$0 ,,,
AD0002577,BP0002482,D3,D3,D3,D3,3-Territory,,,APOLLOS WATER,APOLLOS WATER,108 W 1250S,BATTLE GROUND,47920,Tippecanoe IN,,$0 ,$0 ,$0 ,"$2,667 ","$2,667 ",$0 ,$0 ,"$2,667 ",$913 ,"$1,104 ","$1,754 ",,,
AD0004986,BP0002482,D3,D3,D3,D3,3-Territory,,,APOLLOS WATER,APOLLOS WATER,108 W 1250 S,BATTLE GROUND,47920,Tippecanoe IN,,$0 ,$0 ,$0 ,"$2,321 ","$2,321 ",$0 ,$0 ,"$2,321 ",$590 ,"$1,100 ","$1,731 ",,,
AD0007738,BP0004633,P,P,D3,P,3-Territory,,,PAUL MISHLER,PAUL MISHLER,2914 IN 225,BATTLE GROUND,47920,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$562 ,$0 ,($562),,,
AD0005602,BP0002780,P,B1,B1,B1,7-Territory,,,FALCON DIVERSIFIED INC,FALCON DIVERSIFIED INC,7101 N HIGHWAY 301,BATTLEBORO,27809,Edgecombe NC,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$11,214 ","$8,900 ","($11,214)",,,
AD0006825,BP0002552,P,B1,B1,C1,7-Territory,,,JORDAN MUXFELDT,BECK'S SUPERIOR HYBRIDS,410 CENTER STREET,BEAMAN,50609,Grundy IA,,"$209,732 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$927 ,$0 ,,,
AD0007580,BP0000327,D3,A2,A2,A1,1-Territory,,,GOODWILL OF CENTRAL & SOU,GOODWILL OF CENTRAL & SOU,1221 JAMES AVE,BEDFORD,47421,Lawrence IN,,$0 ,$0 ,$0 ,$128 ,$128 ,$0 ,$0 ,$128 ,"$1,435 ",$0 ,"($1,307)",,,
AD0005653,BP0002349,D3,C1,C1,C1,5-Territory,,,LAWRENCE COUNTY SOLID,DuBOSE MANUFACTURING,3326 MITCHELL RD,BEDFORD,47421,Lawrence IN,,$0 ,$0 ,$0 ,"$1,131 ","$1,131 ",$0 ,$0 ,"$1,131 ","$4,661 ","$2,568 ","($3,530)",,,
AD0002935,BP0002840,C3,C3,C3,C3,3-Territory,,,LOWES #1894,LOWES #1894,3300 16TH ST,BEDFORD,47421,Lawrence IN,,"$1,600 ",$0 ,$0 ,"$16,427 ","$16,427 ",$0 ,$0 ,"$16,427 ","$16,764 ","$28,050 ",($338),,,
AD0004015,BP0000013,D3,D3,P,P,5-Territory,,,INDIANA STEEL & ENG.,INDIANA STEEL & ENG.,"957 ""J"" ST",BEDFORD,47421,Lawrence IN,,$0 ,$0 ,$347 ,$0 ,$347 ,$0 ,$0 ,$347 ,$0 ,$0 ,$347 ,,,
AD0000318,BP0000223,D3,D3,D3,D2,5-Territory,,,GEO-FLO,GEO-FLO,905 WILLIAMS PARK DR,BEDFORD,47421,Lawrence IN,,"$9,577 ",$0 ,$0 ,"$1,734 ","$1,734 ",$0 ,$0 ,"$1,734 ","$6,487 ","$5,434 ","($4,753)",,,
AD0001217,BP0001122,D3,D3,D3,D3,5-Territory,,,AXSOM FLOOR COVERINGS,AXSOM FLOOR COVERINGS,933 LINCOLN AVE,BEDFORD,47421,Lawrence IN,,$0 ,$0 ,$0 ,$286 ,$286 ,$0 ,$0 ,$286 ,$358 ,$895 ,($72),,,
AD0005653,BP0001932,D3,D3,D3,D3,5-Territory,,,LAWRENCE COUNTY SOLID,LAWRENCE COUNTY SOLID,3326 MITCHELL RD,BEDFORD,47421,Lawrence IN,,$0 ,$0 ,$0 ,"$1,131 ","$1,131 ",$0 ,$0 ,"$1,131 ","$4,661 ","$2,568 ","($3,530)",,,
AD0002033,BP0001938,D3,D3,D3,D3,5-Territory,,,SAMCO,SAMCO,"1000 U"""" ST",BEDFORD,47421,Lawrence IN,,$0 ,$0 ,$31 ,$0 ,$31 ,$0 ,$0 ,$31 ,$432 ,"$1,341 ",($402),,,
AD0002541,BP0002446,D3,D3,P,P,5-Territory,,,BEDFORD FEED & SEED INC,BEDFORD FEED & SEED INC,917 17TH STREET,BEDFORD,47421,Lawrence IN,,$0 ,$0 ,$0 ,$449 ,$449 ,$0 ,$0 ,$449 ,$0 ,$0 ,$449 ,,,
AD0008526,BP0004997,D3,D3,P,P,5-Territory,,,AMI ACQUISITION LLC,AMI ACQUISITION LLC,309 OOLITIC ROAD,BEDFORD,47421,Lawrence IN,,$0 ,$0 ,"$1,880 ","$3,343 ","$5,223 ",$0 ,$0 ,"$5,223 ",$0 ,$0 ,"$5,223 ",,,
AD0000541,BP0000446,P,P,P,D3,7-Territory,,,WAL MART #1026,WAL MART #1026,3200 JOHN WILLIAMS BLVD,BEDFORD,47421,Lawrence IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$733 ,$0 ,,,
AD0002091,BP0001996,P,P,P,D3,7-Territory,,,GOODMAN RECYCLING,GOODMAN RECYCLING,2120 DIXIE HIGHWAY,BEDFORD,47421,Lawrence IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$803 ,$0 ,,,
AD0002925,BP0002830,P,P,P,D3,5-Territory,,,"W F  MEYERS COMPANY, INC.","W F  MEYERS COMPANY, INC.",1008 13TH ST,BEDFORD,47421,Lawrence IN,,"$1,942 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$515 ,$0 ,,,
AD0006659,BP0004111,P,P,P,D3,5-Territory,,,ARCTIC GLACIER ICE,ARCTIC GLACIER ICE,2404 U STREET,BEDFORD,47421,Lawrence IN,,"$1,677 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$913 ,$0 ,,,
AD0004576,BP0002323,C2,C2,C2,C1,2-Territory,,,AMTRAK,AMTRAK,202 GARSTANG,BEECH GROVE,46107,Marion IN,,"$54,974 ",$0 ,$0 ,"$21,956 ","$21,956 ","$28,625 ",$0 ,"$50,581 ","$22,125 ","$17,275 ","$28,456 ",,,
AD0004574,BP0002323,D3,C2,C2,C1,2-Territory,,,AMTRAK/MECH. DEPT.,AMTRAK,202 WALTER BARRICK WAY,BEECH GROVE,46107,Marion IN,,$0 ,$0 ,$0 ,"$1,981 ","$1,981 ",$0 ,$0 ,"$1,981 ","$1,897 ",$485 ,$83 ,,,
AD0008072,BP0004796,D3,D2,P,P,1-Territory,,,PYRAMID DESIGN AND CONSTRUCTION,PYRAMID DESIGN AND CONSTRUCTION,1202 BETHEL AVENUE,BEECH GROVE,46107,Marion IN,,$0 ,$0 ,$119 ,$408 ,$527 ,$0 ,$0 ,$527 ,$0 ,$0 ,$527 ,,,
AD0006025,BP0002647,D3,D3,D3,D3,7-Territory,,,ADM MILLING CO,ADM MILLING CO,854 BETHEL AVE,BEECH GROVE,46107,Marion IN,,$0 ,$0 ,$0 ,$859 ,$859 ,"$3,799 ",$0 ,"$4,657 ","$5,676 ",$539 ,"($1,019)",,,
AD0002263,BP0004454,P,P,D3,P,7-Territory,,,AMTRAK,APPLIED MAINTENANCE SUPPLIES & SOLU,202 GARSTANG,BEECH GROVE,46107,Marion IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,318 ",$0 ,"($1,318)",,,
AD0001972,BP0001877,P,P,P,P,7-Territory,,,BUCKEYE CROP CARE,BUCKEYE CROP CARE,1869 E ST RT 540,BELLEFONTAINE,43311,Logan OH,,$0 ,"$22,636 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0002771,BP0002676,P,P,D3,D3,7-Territory,,,AVID PALLET SERVICES LLC,AVID PALLET SERVICES LLC,1401 EDDY AVE,BELOIT,53511,Rock WI,,$0 ,$0 ,$0 ,$0 ,$0 ,($192),$0 ,($192),$575 ,$0 ,($766),,,
AD0000568,BP0000473,D3,D3,P,D3,4-Territory,,,MALLOW RUN WINERY,MALLOW RUN WINERY,6964 W WHITELAND RD,BERGERSVILLE,46106,Johnson IN,,$0 ,$0 ,$0 ,$352 ,$352 ,$0 ,$0 ,$352 ,$0 ,$284 ,$352 ,,,
AD0004543,BP0000353,D3,A1,A1,A1,1-Territory,,,HERITAGE CRYSTAL CLEAN,HERITAGE CRYSTAL CLEAN,540 REPUBLIC CIRCLE,BIRMINGHAM,35214,Jefferson AL,,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,819 ",$0 ,"$5,819 ",$0 ,$0 ,"$5,819 ",,,
AD0006803,BP0000609,D3,D3,D3,D3,5-Territory,,,PARAGON FORCE,PARAGON FORCE,280 NORTH GATE BOULEVARD,BLOOMFIELD,47424,Greene IN,,$0 ,$0 ,$0 ,$475 ,$475 ,$0 ,$0 ,$475 ,$410 ,"$1,012 ",$64 ,,,
AD0007211,BP0004398,P,P,P,D3,7-Territory,,,ENGLISH'S OFF-ROAD & ACCESSORIES LL,ENGLISH'S OFF-ROAD & ACCESSORIES LL,131 N 375W,BLOOMFIELD,47424,Greene IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$224 ,$0 ,,,
AD0005405,BP0001586,D2,C1,C1,C1,5-Territory,,,PHOENIX CLOSURES INC,PHOENIX CLOSURES INC,1425 SOUTH CURRY PIKE,BLOOMINGTON,47403,Monroe IN,,"$243,998 ",$0 ,$263 ,"$9,241 ","$9,504 ",$0 ,$0 ,"$9,504 ","$7,129 ","$9,463 ","$2,375 ",,,
AD0004431,BP0002303,C1,C1,C1,C1,5-Territory,,,BERRY PLASTICS,BERRY PLASTICS,4100 PROFILE PKWY,BLOOMINGTON,47404,Monroe IN,,"$5,683 ",$0 ,$266 ,"$6,839 ","$7,106 ","$3,261 ",$0 ,"$10,367 ","$1,335 ","$4,136 ","$9,032 ",,,
AD0005733,BP0000067,P,C2,D1,C1,1-Territory,,,BARRY COMPANY,BARRY COMPANY INC,2037 YOST AVE,BLOOMINGTON,47403,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$628 ,$0 ,($628),,,
AD0004362,BP0000264,P,C2,C2,C2,7-Territory,,,SUNBELT RENTALS PC220,SUNBELT RENTALS,5092 S PRODUCTION DR,BLOOMINGTON,47403,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$890 ,$0 ,($890),,,
AD0001431,BP0001336,C3,C3,C3,C2,7-Territory,,,MENARDS  #3174,MENARDS  #3174,1285 S LIBERTY DR,BLOOMINGTON,47403,Monroe IN,,"$4,605 ",$0 ,$0 ,"$22,221 ","$22,221 ",$0 ,$0 ,"$22,221 ","$18,143 ","$12,591 ","$4,078 ",,,
AD0005655,BP0001934,C3,C3,D3,D3,5-Territory,,,UPLAND BREWING CORPORATIO,UPLAND BREWING CORPORATIO,1550 N CURRY PIKE,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,"$14,953 ",$0 ,"$14,953 ","$1,653 ",$0 ,"$13,300 ",,,
AD0002029,BP0001934,D3,C3,D3,D3,5-Territory,,,UPLAND BREWING CORPORATIO,UPLAND BREWING CORPORATIO,350 W 11TH ST,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$491 ,$491 ,$0 ,$0 ,$491 ,$489 ,$593 ,$2 ,,,
AD0005654,BP0001934,D3,C3,D3,D3,5-Territory,,,UPLAND BREWING CORPORATIO,UPLAND BREWING CORPORATIO,4060 PROFILE PKWY,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,"$5,960 ","$5,960 ",$0 ,$0 ,"$5,960 ","$2,975 ","$7,566 ","$2,985 ",,,
AD0008452,BP0002203,D3,C3,C3,C3,6-Territory,,,CROWN LIFT TRUCKS,CROWN LIFT TRUCKS,1714 E HAMILTON RD,BLOOMINGTON,61704,McLean IL,,$0 ,$0 ,"$8,862 ",$0 ,"$8,862 ",$0 ,$0 ,"$8,862 ",$0 ,$0 ,"$8,862 ",,,
AD0005052,BP0002495,P,C3,C3,C2,1-Territory,,,LEE SUPPLY CORP,LEE SUPPLY CORP,1821 W 3RD ST,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,155 ",$0 ,"($5,155)",,,
AD0005253,BP0002572,C3,C3,C3,C1,5-Territory,,,COOK GROUP INC,COOK SHARED SERVICES #6380,1700 N CURRY PIKE,BLOOMINGTON,47402,Monroe IN,,"$20,550 ",$0 ,$0 ,"$13,828 ","$13,828 ",$0 ,$0 ,"$13,828 ","$20,491 ","$11,835 ","($6,662)",,,
AD0005257,BP0002572,D3,C3,C3,C1,5-Territory,,,COOK MEDICAL,COOK SHARED SERVICES #6380,400 DANIELS WAY,BLOOMINGTON,47402,Monroe IN,,"$135,817 ",$0 ,$0 ,"$9,213 ","$9,213 ",$0 ,$0 ,"$9,213 ","$12,963 ","$20,303 ","($3,750)",,,
AD0005259,BP0002572,D3,C3,C3,C1,5-Territory,,,COOK MEDICAL,COOK SHARED SERVICES #6380,1800 S CURRY PIKE,BLOOMINGTON,47403,Monroe IN,,$0 ,$0 ,$0 ,"$8,216 ","$8,216 ",$0 ,$0 ,"$8,216 ",$0 ,$0 ,"$8,216 ",,,
AD0005708,BP0002572,P,C3,C3,C1,5-Territory,,,COOK INCORPORATED,COOK SHARED SERVICES #6380,750 DANIELS WAY,BLOOMINGTON,47404,Monroe IN,,"$28,532 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,054 ",$0 ,,,
AD0006895,BP0002572,P,C3,C3,C1,5-Territory,,,COOK SHARED SERVICES #6380,COOK SHARED SERVICES #6380,4015 PROFILE PARKWAY,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$220 ,$159 ,($220),,,
AD0002900,BP0002805,C3,C3,C2,C2,3-Territory,,,LOWES #634,LOWES #634,350 N GATES DR,BLOOMINGTON,47404,Monroe IN,,$300 ,$0 ,$0 ,"$18,800 ","$18,800 ",$0 ,$0 ,"$18,800 ","$18,806 ","$24,408 ",($6),,,
AD0002897,BP0002802,P,D2,C2,C2,7-Territory,,,LIMESTONE ACQUISITION LLC,LIMESTONE ACQUISITION LLC,120 W 7TH STREET,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$119 ,$0 ,,,
AD0006497,BP0002802,P,D2,C2,C2,7-Territory,,,INDIANA LIMESTONE,LIMESTONE ACQUISITION LLC,7850 S.VICTOR PIKE,BLOOMINGTON,47403,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$9,750 ",$0 ,,,
AD0001031,BP0000936,D3,D3,P,P,5-Territory,,,STEVES ROOFING,STEVES ROOFING,5108 S COMMERCIAL ST,BLOOMINGTON,47403,Monroe IN,,$0 ,$0 ,$0 ,"$3,647 ","$3,647 ",$0 ,$0 ,"$3,647 ",$0 ,$0 ,"$3,647 ",,,
AD0005248,BP0001288,D3,D3,D3,P,1-Territory,,,BIG RED LIQUORS,BIG RED LIQUORS,418 N COLLEGE AVE,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,"$1,369 ","$1,369 ",$0 ,$0 ,"$1,369 ",$779 ,$0 ,$590 ,,,
AD0001605,BP0001510,D3,D3,D3,P,5-Territory,,,MIDWEST ROOFING SUPPLY,MIDWEST ROOFING SUPPLY,298 W COUNTRY CLUB DR,BLOOMINGTON,47403,Monroe IN,,$0 ,$0 ,$0 ,"$5,634 ","$5,634 ",$0 ,$0 ,"$5,634 ","$2,751 ",$0 ,"$2,882 ",,,
AD0005381,BP0001545,P,D3,D3,D3,7-Territory,,,WEST SIDE TRACTOR,WEST SIDE TRACTOR,1095 NORTH CURRY PIKE,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$113 ,$0 ,,,
AD0005423,BP0001621,D3,D3,D3,D3,5-Territory,,,PHI GAMMA DELTA,PHI GAMMA DELTA OFFICES,431 N WOODLAWN AVE,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$296 ,$0 ,$296 ,$0 ,$0 ,$296 ,$229 ,$58 ,$67 ,,,
AD0008426,BP0001638,D3,D3,P,P,4-Territory,,,RURAL KING,RURAL KING,3201 IN-45,BLOOMINGTON,47403,Monroe IN,,$0 ,$0 ,$556 ,$0 ,$556 ,$0 ,$0 ,$556 ,$0 ,$0 ,$556 ,,,
AD0005698,BP0001963,D3,D3,P,P,1-Territory,,,"BEN TIRE DISTRIBUTORS, LTD",BEN TIRE DIST LTD,4841 W OLD VERNAL PIKE,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$368 ,$368 ,$0 ,$0 ,$368 ,$0 ,$0 ,$368 ,,,
AD0002078,BP0001983,D3,D3,D3,D3,7-Territory,,,B & L SHEET METAL,B & L SHEET METAL,1301 N MONROE ST,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$163 ,$0 ,$163 ,$0 ,$0 ,$163 ,"$2,323 ",$204 ,"($2,161)",,,
AD0004009,BP0002172,D3,D3,D3,P,3-Territory,,,CARLISLE BRAKE & FRICTION,CARLISLE BRAKE & FRICTION,1031 E HILLSIDE DR,BLOOMINGTON,47401,Monroe IN,,$0 ,$0 ,$0 ,$277 ,$277 ,$0 ,$0 ,$277 ,"$1,654 ",$0 ,"($1,378)",,,
AD0005649,BP0002801,D3,D3,D3,D3,5-Territory,,,ORGANIZED LIVING,ORGANIZED LIVING,1500 STRONG DR,BLOOMINGTON,47403,Monroe IN,,$0 ,$0 ,"$1,944 ","$1,569 ","$3,513 ",$0 ,$0 ,"$3,513 ","$3,798 ","$8,533 ",($285),,,
AD0002898,BP0002803,D3,D3,D3,D3,5-Territory,,,PRINTPACK,PRINTPACK,2121 N ANGELINA LANE,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,"$1,981 ","$1,981 ",$0 ,$0 ,"$1,981 ","$1,304 ",$0 ,$678 ,,,
AD0005651,BP0002803,P,D3,D3,D3,5-Territory,,,PRINTPACK,PRINTPACK,1900 N CURRY PIKE,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$577 ,$262 ,($577),,,
AD0006082,BP0003792,D3,D3,P,P,5-Territory,,,CASSADY ELECTRIC,CASSADY ELECTRIC,5600 W STATE RD 46,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$870 ,$870 ,$0 ,$0 ,$870 ,$0 ,$0 ,$870 ,,,
AD0006879,BP0004221,D3,D3,D3,D3,5-Territory,,,COMMERCIAL SERVICE OF BLOOMINGTON I,COMMERCIAL SERVICE OF BLOOMINGTON I,4710 W VERNAL PIKE,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$277 ,$277 ,$0 ,$0 ,$277 ,"$5,094 ","$7,265 ","($4,817)",,,
AD0007173,BP0004387,D3,D3,P,D1,7-Territory,,,KOENIG EQUIPMENT INC,KOENIG EQUIPMENT INC,1305 W BLOOMFIELD ROAD,BLOOMINGTON,47403,Monroe IN,,$0 ,"$25,680 ",$0 ,$899 ,$899 ,"$1,889 ",$0 ,"$2,787 ",$0 ,$605 ,"$2,787 ",,,
AD0008084,BP0004802,D3,D3,P,P,5-Territory,,,OLIVER WINERY,OLIVER WINERY,200 E WINERY ROAD,BLOOMINGTON,47404,Monroe IN,,"$47,500 ",$0 ,$0 ,$450 ,$450 ,$0 ,$0 ,$450 ,$0 ,$0 ,$450 ,,,
AD0008482,BP0004978,D3,D3,P,P,7-Territory,,,SJ DISTRIBUTORS LLC,SJ DISTRIBUTORS LLC,225 N DANIELS WAY,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,"$2,463 ","$2,463 ",$0 ,$0 ,"$2,463 ",$0 ,$0 ,"$2,463 ",,,
AD0008706,BP0005082,D3,D3,P,P,5-Territory,,,BG HOADLEY QUARRIES INC,BG HOADLEY QUARRIES INC,3211 W ARLINGTON ROAD,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,885 ",$0 ,"$2,885 ",$0 ,$0 ,"$2,885 ",,,
AD0000848,BP0000753,P,P,P,P,7-Territory,,,SHERWIN WILLIAMS,SHERWIN WILLIAMS,2654 E 10TH ST,BLOOMINGTON,47402,Monroe IN,,"$3,222 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0001508,BP0001413,P,P,D3,P,5-Territory,,,SHERWOOD OAKS CHRISTIAN CHURCH,SHERWOOD OAKS CHRISTIAN CHURCH,2700 E ROGERS RD,BLOOMINGTON,47401,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$150 ,$0 ,($150),,,
AD0001878,BP0001783,P,P,D3,P,5-Territory,,,SWITCH YARD BREWING,SWITCH YARD BREWING,419 N WALNUT ST,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$635 ,$0 ,($635),,,
AD0002087,BP0001992,P,P,D3,D3,7-Territory,,,ABR IMAGERY,ABR IMAGERY,3808 W VERNAL PIKE,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$473 ,$659 ,($473),,,
AD0004659,BP0002352,P,P,D3,P,5-Territory,,,COMPLETE MASONRY,COMPLETE MASONRY SUPPLY,2490 WINDUSTRIAL PARK D,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$158 ,$0 ,($158),,,
AD0002471,BP0002376,P,P,P,D3,5-Territory,,,TROYER FOODS,TROYER FOODS,PO BOX 1938,BLOOMINGTON,47402,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$193 ,$0 ,,,
AD0004729,BP0002376,P,P,P,D3,5-Territory,,,TROYER FOODS,TROYER FOODS,4863 W VERNAL PIKE,BLOOMINGTON,47402,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$270 ,$0 ,,,
AD0002506,BP0002411,P,P,P,D3,5-Territory,,,TRI STAR ENGINEERING,TRI STAR ENGINEERING,1801 S LIBERTY DR,BLOOMINGTON,47403,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,064 ",$0 ,,,
AD0006637,BP0004101,P,P,P,D3,5-Territory,,,TEXACON CUT STONE,TEXACON CUT STONE,4790 FLUCK MILL ROAD,BLOOMINGTON,47403,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$9,797 ",$0 ,,,
AD0006792,BP0004178,P,P,P,D3,5-Territory,,,GERALD'S WOODSHED,GERALD'S WOODSHED,4175 SWARTZ RIDGE RD,BLOOMINGTON,47401,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,501 ",$0 ,,,
AD0006887,BP0004227,P,P,D3,D2,5-Territory,,,ELANA LLC DBA:FALAFELS,ELANA LLC DBA:FALAFELS,430 E KIRKWOOD AVENUE,BLOOMINGTON,47408,Monroe IN,,$0 ,"$9,951 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$939 ,$412 ,($939),,,
AD0006932,BP0004249,P,P,P,D3,5-Territory,,,SIB INC,SIB INC,573 W SIMPSON CHAPEL ROAD,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$412 ,$0 ,,,
AD0007239,BP0004407,P,P,C3,D3,7-Territory,,,CHEROKEE MILLWRIGHT,CHEROKEE MILLWRIGHT,927 S CURRY PIKE,BLOOMINGTON,41011,Kenton KY,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$14,629 ","$2,049 ","($14,629)",,,
AD0007353,BP0004464,P,P,P,P,5-Territory,,,ROBERT SPICER,ROBERT SPICER,5225 W VERNAL PIKE,BLOOMINGTON,47404,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0008096,BP0004809,P,P,D3,P,5-Territory,,,ST. CHARLES BORROMEO CATHOLIC CHURC,ST. CHARLES BORROMEO CATHOLIC CHURC,2224 E THIRD STREET,BLOOMINGTON,47401,Monroe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$869 ,$0 ,($869),,,
AD0002817,BP0002722,P,P,P,P,7-Territory,,,C & D TECHNOLOGIES INC,C & D TECHNOLOGIES INC,1400 UNION MEETING RD,BLUE BELL,19422,Montgomery PA,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0007572,BP0004562,P,P,P,P,7-Territory,,,JASON BORMUTH,JASON BORMUTH,1662 CR 33,BLUFFTON,45817,Allen OH,,"$24,923 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
